기간,국가명,수출건수,수출금액,수입건수,수입금액,무역수지
2010.07,파나마,687,"640,467",81,"35,127","605,340"
2010.07,호주,"8,755","638,771","14,395","1,977,481","-1,338,709"
2010.07,영국,"6,418","533,543","12,865","257,533","276,010"
2010.07,태국,"12,747","524,663","8,417","331,217","193,445"
2010.07,필리핀,"9,062","513,104","6,447","280,590","232,514"
2010.07,말레이시아,"10,741","509,649","13,179","901,671","-392,022"
2010.07,라이베리아,28,"454,311",8,63,"454,248"
2010.07,슬로바키아,"3,659","436,089",373,"6,780","429,309"
2010.07,몰타,249,"410,307",157,"43,636","366,671"
2010.07,마샬군도,16,"409,659",9,752,"408,907"
2010.07,사우디아라비아,"3,281","397,834",304,"2,166,187","-1,768,353"
2010.07,아랍에미리트 연합,"6,439","391,208",413,"973,646","-582,438"
2010.07,이란,"2,844","379,982",184,"450,010","-70,028"
2010.07,폴란드,"5,859","365,592",601,"29,593","335,999"
2010.07,캐나다,"6,413","360,600","6,656","314,971","45,630"
2010.07,리비아,"1,323","359,121",7,262,"358,858"
2010.07,터키,"4,122","331,400",888,"38,719","292,681"
2010.07,프랑스,"4,231","328,566","8,264","347,570","-19,004"
2010.07,이탈리아,"4,682","274,105","11,749","333,841","-59,736"
2010.07,칠레,"1,577","250,215",964,"361,392","-111,177"
2010.07,이집트,"1,924","223,259",124,"47,766","175,493"
2010.07,사이프러스,132,"196,374",22,"36,005","160,369"
2010.07,그리스,812,"192,237",172,"5,778","186,460"
2010.07,헝가리,"2,304","190,014",712,"34,120","155,894"
2010.07,남아프리카공화국,"2,372","171,916",901,"183,286","-11,370"
2010.07,방글라데시,"2,471","139,281",323,"8,485","130,797"
2010.07,벨기에,"1,596","139,262","1,709","91,240","48,022"
2010.07,알제리,436,"137,079",4,"52,689","84,390"
2010.07,쿠웨이트,626,"126,218",81,"636,269","-510,051"
2010.07,스페인,"3,105","122,748","2,229","105,359","17,389"
2010.07,우즈베크,892,"118,542",53,"1,725","116,817"
2010.07,시리아,655,"111,677",16,421,"111,256"
2010.07,요르단,"2,868","107,271",57,"3,266","104,004"
2010.07,콜롬비아,"1,197","103,226",179,"45,007","58,219"
2010.07,노르웨이,504,"95,956","1,606","405,022","-309,065"
2010.07,체코공화국,"1,526","91,505","1,066","27,938","63,567"
2010.07,이스라엘,"2,020","90,872","1,307","62,592","28,280"
2010.07,이라크,502,"88,533",5,"177,861","-89,327"
2010.07,오만,398,"85,580",110,"260,915","-175,335"
2010.07,페루,934,"83,012",295,"77,532","5,480"
2010.07,우크라이나,"1,280","76,458",106,"83,517","-7,059"
2010.07,파키스탄,"1,922","74,564",637,"22,585","51,979"
2010.07,나이지리아,915,"73,405",19,"5,080","68,325"
2010.07,아르헨티나,"1,018","69,498",299,"58,266","11,232"
2010.07,오스트리아,"1,210","68,775","2,725","63,664","5,111"
2010.07,에쿠아도르,519,"66,670",38,529,"66,141"
2010.07,뉴질랜드,"1,574","56,901","16,589","101,370","-44,469"
2010.07,미얀마,726,"54,185",160,"8,661","45,524"
2010.07,스웨덴,"1,470","52,842","2,679","102,588","-49,747"
2010.07,루마니아,846,"51,395",259,"10,684","40,711"
2010.07,핀란드,804,"49,571","1,166","100,192","-50,622"
2010.07,카타르,499,"47,657",98,"831,866","-784,209"
2010.07,슬로베니아,252,"43,710",217,"5,878","37,832"
2010.07,아이슬란드,35,"40,754",44,"1,396","39,358"
2010.07,튀니지,267,"40,214",113,"4,194","36,020"
2010.07,카자흐스탄,904,"39,322",62,"26,423","12,899"
2010.07,예맨,248,"38,291",10,"24,447","13,844"
2010.07,모로코,386,"37,006",147,"38,732","-1,726"
2010.07,베네주엘라,355,"31,077",39,"26,066","5,011"
2010.07,과테말라,666,"28,938",121,"15,368","13,570"
2010.07,캄보디아,"1,121","27,316",228,"2,184","25,132"
2010.07,레바논,408,"26,930",29,"1,189","25,741"
2010.07,포루투갈,750,"25,249",415,"6,847","18,402"
2010.07,스위스,883,"24,147","3,508","161,091","-136,943"
2010.07,푸에르토리코,122,"23,908",236,"19,370","4,539"
2010.07,덴마크,764,"22,976","1,658","48,666","-25,690"
2010.07,불령 폴리네시아,46,"22,852",5,28,"22,824"
2010.07,코스타리카,316,"20,326",323,"10,912","9,414"
2010.07,우루과이,166,"20,244",62,"2,623","17,622"
2010.07,케냐,295,"19,801",30,"1,711","18,090"
2010.07,스리랑카,"1,034","19,707",336,"3,276","16,432"
2010.07,바레인,266,"19,151",75,"60,337","-41,186"
2010.07,도미니카 공화국,252,"18,886",70,"3,763","15,123"
2010.07,가나,737,"17,815",13,"3,090","14,725"
2010.07,앙골라,160,"17,237",3,"11,758","5,479"
2010.07,몽골,"1,136","16,225",504,"6,268","9,957"
2010.07,리투아니아,230,"15,476",67,"1,518","13,958"
2010.07,아제르바이잔,143,"15,200",2,0,"15,200"
2010.07,니카라과,361,"15,102",46,"1,588","13,514"
2010.07,파라과이,88,"14,916",15,709,"14,207"
2010.07,수단,681,"13,310",11,"1,238","12,072"
2010.07,아일랜드,327,"12,852",902,"58,416","-45,564"
2010.07,탄자니아,146,"11,703",12,"4,215","7,488"
2010.07,투르크멘,41,"11,081",1,11,"11,070"
2010.07,레소토,58,"10,818",1,4,"10,815"
2010.07,불가리아,213,"10,338",120,"3,294","7,044"
2010.07,괌,222,"9,530",15,319,"9,211"
2010.07,키르기스스탄,482,"8,798",4,109,"8,689"
2010.07,온두라스,169,"7,881",100,"9,419","-1,539"
2010.07,라오스,260,"7,155",13,152,"7,003"
2010.07,코트디봐르,113,"7,133",2,156,"6,977"
2010.07,엘살바도르,119,"6,840",58,"2,266","4,574"
2010.07,라트비아,231,"6,748",46,"2,091","4,657"
2010.07,트리니다드 토바고,89,"6,258",24,"1,244","5,014"
2010.07,브루나이,97,"6,148",14,"141,295","-135,146"
2010.07,뉴 칼레도니아,102,"5,611",10,"15,336","-9,725"
2010.07,에스토니아,125,"5,215",74,"2,212","3,002"
2010.07,조지아,108,"4,652",10,624,"4,028"
2010.07,카메룬,76,"4,552",9,77,"4,475"
2010.07,적도 기니,5,"4,323",2,"41,474","-37,150"
2010.07,아프카니스탄,109,"4,190",1,7,"4,183"
2010.07,베닝,95,"4,018",5,"1,093","2,926"
2010.07,기타국,69,"3,945",286,"2,682","1,263"
2010.07,크로아티아,110,"3,834",66,986,"2,848"
2010.07,짐바브웨,69,"3,762",5,173,"3,589"
2010.07,아이티,34,"3,695",8,229,"3,466"
2010.07,모리셔스,147,"3,631",19,"1,479","2,152"
2010.07,베라루스,108,"3,408",37,"2,479",930
2010.07,네팔,104,"3,226",16,88,"3,138"
2010.07,모잠비크,51,"2,988",3,216,"2,773"
2010.07,콩고,34,"2,982",2,153,"2,829"
2010.07,세네갈,69,"2,834",61,"2,904",-71
2010.07,마카오,165,"2,649",44,306,"2,343"
2010.07,기니,66,"2,642",15,740,"1,902"
2010.07,타지크,232,"2,491",29,"8,640","-6,149"
2010.07,피지,71,"2,451",36,963,"1,488"
2010.07,쿠바,102,"2,386",8,32,"2,354"
2010.07,이디오피아,57,"2,340",32,"1,526",814
2010.07,지부티,45,"2,184",1,26,"2,157"
2010.07,네덜란드 열도,41,"2,065",1,71,"1,994"
2010.07,마다카스카르,58,"2,046",6,64,"1,981"
2010.07,나우르,1,"2,035",0,0,"2,035"
2010.07,에리트리아,2,"1,917",0,0,"1,917"
2010.07,팔레스타인 해방기구,29,"1,910",1,15,"1,895"
2010.07,부르키나 파소,6,"1,825",0,0,"1,825"
2010.07,룩셈부르그,74,"1,779",113,"2,319",-540
2010.07,파푸아 뉴기니,68,"1,659",11,769,890
2010.07,바베이도스,25,"1,603",5,222,"1,381"
2010.07,토고,32,"1,583",0,0,"1,583"
2010.07,보츠와나,36,"1,486",6,54,"1,432"
2010.07,볼리비아,40,"1,456",19,"44,484","-43,028"
2010.07,콩고민주공화국,27,"1,287",16,"10,733","-9,446"
2010.07,자마이카,44,"1,216",15,355,861
2010.07,마티니크,10,"1,189",0,0,"1,189"
2010.07,가이아나,32,"1,102",2,29,"1,072"
2010.07,세이쉘,19,"1,078",2,38,"1,040"
2010.07,세르비아,67,"1,071",6,"4,238","-3,167"
2010.07,수리남,40,"1,024",3,164,861
2010.07,불령 리유니온 코모도 제도,21,988,0,0,988
2010.07,안도라,7,987,0,10,977
2010.07,도미니카,10,976,1,18,958
2010.07,우간다,36,970,7,425,545
2010.07,부탄,18,927,0,0,927
2010.07,챠드,2,774,0,0,774
2010.07,아르메니아,44,727,2,5,722
2010.07,말라위,24,693,5,410,283
2010.07,루안다,5,658,4,32,627
2010.07,니제르,9,599,2,398,201
2010.07,스와질랜드,30,575,25,"1,116",-540
2010.07,잠비아,26,564,29,"31,177","-30,613"
2010.07,아루바,16,547,0,0,547
2010.07,바하마,23,517,12,276,241
2010.07,아메리칸 사모아,16,484,3,0,484
2010.07,영령 캐이맨 군도,12,421,0,0,421
2010.07,몰도바,18,416,4,512,-97
2010.07,과델로프,10,394,3,0,394
2010.07,벨리제,8,390,2,50,340
2010.07,알바니아,16,359,2,23,336
2010.07,바누아투,29,357,1,7,350
2010.07,북마리아나 군도,39,333,0,0,333
2010.07,마이크로네시아,36,325,1,43,283
2010.07,불령 가이아나,3,306,0,0,306
2010.07,리히텐슈타인,21,303,37,423,-120
2010.07,티모르,7,301,0,0,301
2010.07,시에라 리온,13,259,4,42,217
2010.07,나미비아,18,250,2,365,-115
2010.07,마세도니아,13,237,2,32,205
2010.07,세인트 루시아,10,232,0,0,232
2010.07,사모아,15,230,7,250,-20
2010.07,솔로몬 군도,9,219,2,870,-651
2010.07,가봉,11,210,7,"17,067","-16,857"
2010.07,기네비소,4,186,0,0,186
2010.07,모리타니,7,174,5,397,-223
2010.07,몰디브,19,147,1,0,147
2010.07,보스니아-헤르체고비나,14,139,4,99,40
2010.07,몬테네그로,7,137,0,0,137
2010.07,투르크 & 카이코스 군도,3,119,0,0,119
2010.07,안티가 바부다,5,98,3,2,96
2010.07,모나코,11,92,19,600,-508
2010.07,팔라우,8,87,0,0,87
2010.07,세인트 빈센트 그레나딘,4,73,0,0,73
2010.07,감비아,6,39,2,0,39
2010.07,말리,1,35,5,"29,067","-29,032"
2010.07,세인트 키츠 네비스,1,26,2,3,23
2010.07,영령 버진군도,1,20,0,1,19
2010.07,부룬디,1,16,0,6,9
2010.07,그레나다,1,13,0,0,13
2010.07,지브랄타,4,6,1,0,6
2010.07,교황청,1,6,0,0,6
2010.07,영령 인도양,1,3,0,0,3
2010.07,앙귈라,2,3,1,33,-30
2010.07,그린랜드,3,2,2,84,-82
2010.07,파로에 군도,1,1,0,0,1
2010.07,몬트세라트,1,0,0,0,0
2010.07,맨섬,0,0,1,1,-1
2010.07,미령 버진군도,0,0,1,1,-1
2010.07,통가,0,0,2,4,-4
2010.07,코스 군도,0,0,0,0,0
2010.07,토켈라우,0,0,6,87,-87
2010.07,산마리노,0,0,0,1,-1
2010.07,세인트 헬레나,0,0,0,0,0
2010.07,카보 베르데,1,0,2,560,-559
2010.07,키리바티,1,0,0,0,0
2010.08,중국,"110,774","9,654,213","186,511","5,830,150","3,824,063"
2010.08,미국,"57,196","4,089,390","249,742","3,274,563","814,827"
2010.08,일본,"47,312","2,431,669","84,009","5,479,688","-3,048,019"
2010.08,홍콩,"32,110","2,125,011","9,200","154,293","1,970,718"
2010.08,대만,"18,745","1,354,789","21,145","1,153,591","201,198"
2010.08,싱가포르,"15,352","1,133,196","10,329","636,039","497,157"
2010.08,인도,"13,152","1,051,056","4,548","414,549","636,506"
2010.08,독일,"11,280","907,077","36,027","1,345,265","-438,188"
2010.08,베트남,"17,998","818,191","7,422","228,180","590,011"
2010.08,멕시코,"8,907","764,931","3,117","118,969","645,962"
2010.08,브라질,"6,587","627,837","1,094","404,222","223,615"
2010.08,러시아 연방,"7,388","616,823","1,053","767,661","-150,838"
2010.08,인도네시아,"11,338","565,496","5,708","1,100,422","-534,926"
2010.08,태국,"11,952","551,115","7,892","331,904","219,210"
2010.08,말레이시아,"9,709","522,809","12,750","703,138","-180,329"
2010.08,라이베리아,25,"517,000",4,70,"516,930"
2010.08,영국,"6,149","510,509","11,237","318,802","191,707"
2010.08,마샬군도,12,"499,519",0,0,"499,519"
2010.08,폴란드,"5,671","470,178",625,"23,477","446,700"
2010.08,몰타,265,"462,285",143,"10,107","452,177"
2010.08,슬로바키아,"2,797","461,552",400,"7,098","454,454"
2010.08,필리핀,"8,387","455,136","6,256","342,694","112,442"
2010.08,호주,"8,377","419,862","14,799","1,830,149","-1,410,287"
2010.08,사우디아라비아,"2,789","387,642",344,"2,252,900","-1,865,258"
2010.08,파나마,679,"354,204",63,"179,713","174,490"
2010.08,네덜란드,"5,619","338,397","3,093","384,447","-46,050"
2010.08,아랍에미리트 연합,"6,114","329,290",380,"962,308","-633,018"
2010.08,터키,"3,604","308,706",949,"47,191","261,515"
2010.08,캐나다,"5,902","306,689","6,685","295,575","11,114"
2010.08,이란,"2,661","292,744",148,"618,902","-326,158"
2010.08,칠레,"1,485","286,806",971,"392,945","-106,139"
2010.08,이집트,"1,414","255,645",106,"27,337","228,308"
2010.08,이탈리아,"3,537","249,035","9,239","321,456","-72,421"
2010.08,헝가리,"2,354","201,452",677,"43,983","157,469"
2010.08,프랑스,"3,566","157,635","7,803","339,121","-181,486"
2010.08,콜롬비아,"1,171","147,894",203,"52,845","95,048"
2010.08,영령 버진군도,2,"142,482",0,0,"142,482"
2010.08,알제리,385,"140,937",4,16,"140,921"
2010.08,남아프리카공화국,"2,258","127,460","1,008","190,799","-63,339"
2010.08,스페인,"2,541","124,507","1,841","91,251","33,255"
2010.08,벨기에,"1,504","122,737","1,661","127,042","-4,305"
2010.08,방글라데시,"2,204","119,554",344,"14,755","104,799"
2010.08,우즈베크,763,"110,832",54,"1,554","109,277"
2010.08,아르헨티나,"1,361","108,638",333,"84,082","24,556"
2010.08,리비아,"1,617","108,275",3,"3,433","104,842"
2010.08,카자흐스탄,885,"106,683",70,"26,646","80,037"
2010.08,체코공화국,"1,471","97,783","1,050","25,513","72,270"
2010.08,그리스,721,"89,644",180,"3,302","86,341"
2010.08,요르단,"3,241","89,257",38,"2,157","87,100"
2010.08,쿠웨이트,650,"86,060",87,"1,039,474","-953,414"
2010.08,시리아,560,"81,064",11,586,"80,477"
2010.08,뉴질랜드,"1,585","74,894","14,805","94,667","-19,773"
2010.08,나이지리아,941,"71,784",23,"42,620","29,163"
2010.08,이라크,529,"71,378",5,"202,247","-130,869"
2010.08,페루,877,"66,141",254,"66,396",-254
2010.08,이스라엘,"1,744","59,102","1,222","63,149","-4,047"
2010.08,오스트리아,"1,107","57,846","2,658","90,670","-32,824"
2010.08,오만,400,"55,841",88,"266,892","-211,051"
2010.08,베네주엘라,359,"55,784",27,"5,362","50,422"
2010.08,파키스탄,"1,727","55,476",646,"22,402","33,074"
2010.08,우크라이나,"1,110","54,930",91,"51,803","3,127"
2010.08,아이슬란드,30,"54,535",38,"1,761","52,773"
2010.08,스웨덴,"1,326","51,235","2,581","113,072","-61,837"
2010.08,슬로베니아,245,"50,259",193,"14,566","35,693"
2010.08,핀란드,778,"46,597","1,092","99,000","-52,404"
2010.08,에쿠아도르,457,"45,836",47,"1,581","44,255"
2010.08,스와질랜드,27,"40,228",18,368,"39,860"
2010.08,지브랄타,10,"37,432",0,0,"37,432"
2010.08,미얀마,595,"31,767",336,"18,179","13,587"
2010.08,튀니지,193,"31,039",93,"3,004","28,034"
2010.08,루마니아,684,"30,437",265,"18,940","11,497"
2010.08,캄보디아,967,"28,816",233,"3,158","25,659"
2010.08,모로코,343,"26,380",170,"5,712","20,668"
2010.08,과테말라,515,"25,301",80,"10,049","15,252"
2010.08,포루투갈,627,"24,916",339,"7,741","17,175"
2010.08,카타르,392,"23,923",95,"939,101","-915,178"
2010.08,괌,228,"23,729",16,9,"23,720"
2010.08,스위스,846,"21,956","3,305","152,161","-130,205"
2010.08,덴마크,622,"21,484","1,521","42,717","-21,233"
2010.08,가나,695,"20,656",11,214,"20,442"
2010.08,스리랑카,"1,026","19,772",307,"5,196","14,576"
2010.08,레소토,64,"17,972",3,24,"17,948"
2010.08,레바논,339,"17,477",16,808,"16,668"
2010.08,아제르바이잔,119,"17,163",2,1,"17,162"
2010.08,코스타리카,257,"16,668",330,"10,669","5,999"
2010.08,몽골,"1,109","16,617",388,"3,869","12,748"
2010.08,수단,826,"15,251",13,606,"14,646"
2010.08,바레인,257,"15,249",86,"60,150","-44,901"
2010.08,파라과이,115,"14,495",20,419,"14,077"
2010.08,우루과이,182,"13,874",48,"1,170","12,704"
2010.08,케냐,266,"13,503",16,207,"13,296"
2010.08,탄자니아,167,"13,225",11,"11,978","1,247"
2010.08,아일랜드,279,"12,979",735,"49,575","-36,596"
2010.08,리투아니아,251,"12,000",59,"1,985","10,016"
2010.08,키르기스스탄,559,"10,908",3,197,"10,711"
2010.08,노르웨이,437,"10,447","1,462","393,212","-382,765"
2010.08,니카라과,259,"9,786",37,"1,522","8,264"
2010.08,도미니카 공화국,196,"9,489",69,"3,756","5,732"
2010.08,온두라스,172,"8,989",78,"6,121","2,869"
2010.08,앙골라,125,"8,785",3,"20,393","-11,608"
2010.08,콩고,51,"8,686",4,58,"8,628"
2010.08,코트디봐르,138,"8,356",3,32,"8,324"
2010.08,라트비아,226,"8,316",38,689,"7,627"
2010.08,아프카니스탄,123,"7,924",4,2,"7,922"
2010.08,푸에르토리코,101,"7,846",206,"18,625","-10,778"
2010.08,예맨,211,"7,463",22,"26,629","-19,166"
2010.08,에스토니아,131,"6,100",64,"1,231","4,869"
2010.08,라오스,310,"5,547",21,"17,503","-11,956"
2010.08,엘살바도르,124,"5,295",30,"1,681","3,614"
2010.08,기니,55,"4,861",15,396,"4,465"
2010.08,뉴 칼레도니아,88,"4,760",6,"11,851","-7,091"
2010.08,브루나이,94,"4,760",16,"113,442","-108,681"
2010.08,투르크멘,46,"4,694",3,39,"4,655"
2010.08,모리셔스,157,"4,346",33,"1,641","2,705"
2010.08,세네갈,71,"4,061",21,990,"3,070"
2010.08,기타국,56,"4,057",316,"5,356","-1,298"
2010.08,불가리아,172,"3,865",139,"14,778","-10,913"
2010.08,마다카스카르,70,"3,844",9,168,"3,676"
2010.08,네팔,132,"3,726",20,99,"3,627"
2010.08,트리니다드 토바고,65,"3,632",24,972,"2,660"
2010.08,카메룬,74,"3,528",19,695,"2,833"
2010.08,잠비아,37,"3,513",25,"37,389","-33,876"
2010.08,베닝,76,"3,343",3,639,"2,704"
2010.08,베라루스,82,"3,340",37,"2,786",554
2010.08,쿠바,86,"3,039",8,360,"2,679"
2010.08,타지크,299,"2,905",36,"8,816","-5,911"
2010.08,조지아,69,"2,682",13,843,"1,839"
2010.08,사이프러스,91,"2,445",13,"7,913","-5,468"
2010.08,지부티,44,"2,441",1,0,"2,441"
2010.08,이디오피아,49,"2,371",19,"1,306","1,065"
2010.08,크로아티아,75,"2,132",56,919,"1,214"
2010.08,아이티,38,"2,112",9,108,"2,003"
2010.08,룩셈부르그,62,"2,077",101,"1,801",276
2010.08,파푸아 뉴기니,61,"2,064",16,"3,536","-1,472"
2010.08,볼리비아,35,"1,898",12,"5,919","-4,020"
2010.08,우간다,55,"1,846",4,669,"1,176"
2010.08,팔레스타인 해방기구,30,"1,808",0,0,"1,808"
2010.08,도미니카,20,"1,716",0,0,"1,716"
2010.08,마카오,133,"1,693",30,244,"1,449"
2010.08,자마이카,44,"1,673",8,93,"1,580"
2010.08,짐바브웨,41,"1,673",6,434,"1,238"
2010.08,부탄,25,"1,657",0,0,"1,657"
2010.08,콩고민주공화국,22,"1,627",18,"12,133","-10,506"
2010.08,토고,36,"1,618",2,132,"1,485"
2010.08,세르비아,60,"1,538",10,"4,664","-3,126"
2010.08,말라위,31,"1,492",7,264,"1,228"
2010.08,세이쉘,19,"1,489",3,47,"1,442"
2010.08,시에라 리온,18,"1,444",1,23,"1,421"
2010.08,아루바,21,"1,386",1,412,974
2010.08,루안다,7,"1,374",1,13,"1,361"
2010.08,아르메니아,37,"1,362",2,0,"1,361"
2010.08,모잠비크,24,"1,322",0,1,"1,321"
2010.08,말리,2,"1,277",3,21,"1,256"
2010.08,가이아나,19,"1,268",5,120,"1,148"
2010.08,피지,71,"1,243",34,"1,283",-40
2010.08,가봉,14,"1,064",0,0,"1,064"
2010.08,네덜란드 열도,34,"1,056",2,8,"1,049"
2010.08,불령 리유니온 코모도 제도,23,931,2,0,931
2010.08,알바니아,15,855,7,24,831
2010.08,바하마,24,839,6,39,800
2010.08,마이크로네시아,60,820,1,87,733
2010.08,몰도바,19,572,10,697,-125
2010.08,모리타니,11,553,6,314,239
2010.08,벨리제,22,548,3,1,547
2010.08,니제르,6,488,1,0,488
2010.08,마티니크,6,457,0,0,457
2010.08,보스니아-헤르체고비나,13,437,5,319,118
2010.08,마세도니아,16,424,8,267,157
2010.08,북마리아나 군도,48,416,2,1,415
